Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High
1,1.0,4,2,1,1,36,2,3,2,0.0,5997.0,42,0.406,0.5,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,2,3,3,1,32,6,3,4,1.0,10824.0,73,0.962,0.738,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0.0,2,0,3,1,36,4,1,2,1.0,8531.0,67,0.68,0.718,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,2,1,2,1,32,4,1,2,0.0,5351.0,78,0.763,0.5,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.0,4,2,1,1,33,4,2,3,0.0,847.0,71,0.699,0.543,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,1,3,1,1,46,6,4,4,0.0,2266.0,66,0.565,0.65,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,3,0,4,1,46,4,2,3,1.0,12746.0,76,0.785,0.81,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
1,1.0,1,4,2,1,38,3,2,2,0.0,1803.0,37,0.415,0.321,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,3,1,1,1,31,3,1,4,0.0,6292.0,74,0.515,0.644,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,1,3,-1,1,56,4,3,3,1.0,21896.0,79,0.735,0.837,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1.0,4,0,1,1,37,4,4,2,0.0,278.0,66,0.738,1.0,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,1,4,1,27,4,2,3,1.0,2648.0,66,0.793,0.941,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,1,3,3,1,32,5,3,2,1.0,3741.0,55,0.959,0.833,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,3,1,-1,2,36,3,2,2,0.0,31631.0,58,0.632,0.758,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0.0,3,-1,4,1,36,6,2,2,1.0,3127.0,66,0.806,0.571,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1.0,4,1,1,1,34,6,4,1,0.0,941.0,68,0.703,0.447,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,1,3,1,1,56,5,3,2,1.0,7636.0,67,0.801,0.811,0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0.0,4,3,4,1,35,6,3,3,1.0,11096.0,69,0.881,0.683,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,3,0,-1,1,42,4,1,4,0.0,23526.0,62,1.063,0.771,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,3,4,5,1,35,3,4,1,1.0,26804.0,56,0.821,1.24,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
1,1.0,1,0,-1,1,54,3,5,3,0.0,2407.0,46,0.74,0.438,0,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0.0,1,3,3,1,44,3,4,3,1.0,6042.0,39,0.639,0.56,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,0,1,1,1,45,5,2,2,0.0,1915.0,92,1.039,0.769,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,0,4,1,25,4,3,4,1.0,10546.0,73,0.779,0.825,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1.0,4,-1,1,1,36,4,3,1,0.0,2432.0,76,1.293,0.767,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
1,1.0,0,-1,2,2,34,3,0,3,0.0,15142.0,41,0.761,0.577,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1.0,3,2,1,1,36,6,2,2,0.0,1936.0,72,0.705,0.756,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1.0,0,0,1,1,36,3,2,1,0.0,1829.0,65,0.576,0.548,0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1.0,4,1,1,1,39,3,3,3,0.0,993.0,68,0.803,0.659,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,2,3,-1,1,30,4,1,4,0.0,18985.0,65,0.582,0.585,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0.0,2,-1,3,1,34,4,4,4,1.0,2682.0,90,0.681,0.636,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,3,3,4,1,37,3,1,4,1.0,4786.0,69,0.789,0.683,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,2,1,4,1,36,5,3,0,1.0,21413.0,62,0.871,0.632,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.0,4,5,4,1,34,5,1,4,1.0,5263.0,69,0.455,0.643,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,1,-1,3,2,53,5,4,4,1.0,24052.0,81,0.797,0.688,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0.0,4,4,3,1,35,3,4,3,1.0,18625.0,44,0.324,0.375,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1.0,2,-1,1,1,36,5,2,3,0.0,3264.0,73,0.725,0.587,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
1,1.0,3,-1,1,1,34,3,3,2,0.0,1561.0,28,0.502,0.556,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,3,1,3,1,30,6,2,4,1.0,10045.0,76,1.034,0.9,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.0,1,3,5,1,36,2,3,4,1.0,28618.0,41,0.685,0.414,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.0,4,2,3,1,35,4,2,3,1.0,4800.0,47,0.811,0.567,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.0,1,3,5,1,36,3,4,3,1.0,5619.0,40,0.674,0.429,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,1,5,1,36,3,1,2,1.0,17803.0,61,1.41,0.649,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,1,1,1,1,36,5,2,3,0.0,7085.0,71,0.778,0.511,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
1,1.0,2,3,-1,1,38,6,2,3,0.0,603.0,43,0.736,0.536,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,1,4,2,1,50,4,1,2,0.0,4606.0,63,0.857,1.032,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1.0,4,3,1,1,35,6,3,2,0.0,862.0,70,0.824,0.591,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,3,1,2,1,31,5,3,3,1.0,8352.0,83,0.659,0.596,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
1,1.0,2,0,1,1,36,2,2,3,0.0,375.0,48,0.777,0.714,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,4,0,1,1,40,3,3,4,0.0,6175.0,75,0.56,0.744,0,0,1,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.0,3,3,3,1,36,5,4,3,1.0,777.0,76,0.671,0.767,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,2,0,3,1,40,5,2,4,1.0,2539.0,75,1.09,0.923,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,2,3,2,1,29,6,2,3,0.0,4663.0,81,0.892,0.761,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,3,3,-1,1,44,6,6,3,0.0,730.0,69,0.574,0.683,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,3,3,2,1,31,3,1,3,1.0,4252.0,69,0.651,0.5,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1.0,3,3,1,1,36,6,6,4,0.0,1626.0,80,0.889,0.702,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,2,2,4,1,36,3,4,3,1.0,7840.0,71,0.726,0.578,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1.0,2,3,1,1,35,3,3,2,0.0,2209.0,68,0.749,0.619,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,2,2,1,1,17,5,2,2,0.0,1971.0,77,0.613,0.571,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1.0,5,4,1,1,40,3,3,3,0.0,773.3,84,0.75,0.615,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,4,3,2,1,33,6,3,2,0.0,5057.0,77,0.607,0.54,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,4,3,2,1,29,6,1,3,0.0,1047.0,70,0.864,0.522,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,1,4,1,36,3,3,2,1.0,20866.0,91,0.567,0.717,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,2,-1,1,1,36,3,2,4,0.0,2328.0,69,0.678,0.605,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,3,3,1,1,35,3,3,4,0.0,5784.0,78,0.62,0.625,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1.0,1,1,-1,1,40,5,4,4,0.0,6353.0,74,0.804,0.644,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,1,3,4,1,40,4,3,3,1.0,4186.0,69,0.888,0.816,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,4,2,4,1,34,4,4,3,1.0,22074.0,80,1.199,0.739,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.0,2,5,4,1,29,1,2,5,1.0,17667.0,42,0.569,0.556,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.0,4,3,5,1,28,3,2,3,1.0,24719.0,83,0.685,1.024,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.0,2,3,3,1,40,4,3,0,1.0,2768.0,74,0.681,0.574,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,4,1,-1,1,35,3,4,2,0.0,6278.0,81,0.625,0.588,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,3,1,1,42,4,3,4,0.0,280.0,70,0.934,0.75,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
1,0.0,4,0,5,1,37,3,2,6,1.0,33390.0,35,0.575,0.4,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1.0,4,3,-1,3,41,5,1,2,0.0,32142.0,77,0.81,0.604,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0.0,1,2,4,2,39,2,3,2,1.0,32155.0,36,0.529,0.385,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,3,4,5,1,29,6,1,3,1.0,985.0,79,0.873,0.58,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,3,3,1,1,41,3,3,4,0.0,4373.0,65,0.563,0.711,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,3,3,-1,1,41,3,4,3,0.0,7860.0,76,0.598,0.617,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
1,0.0,4,2,4,1,32,5,2,3,1.0,25190.0,41,0.467,0.323,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.0,4,2,3,1,44,4,2,3,1.0,11751.0,60,0.73,0.667,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,1,1,3,1,36,6,4,4,1.0,530.0,76,0.761,0.854,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,3,3,3,1,35,3,3,2,1.0,5104.0,70,0.647,0.458,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
1,1.0,3,-1,1,1,36,3,2,2,0.0,28.0,44,0.85,0.467,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,3,3,-1,1,41,5,4,2,0.0,659.0,64,1.036,0.829,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,3,3,1,36,4,4,4,1.0,1626.0,67,0.572,0.675,1,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,4,4,2,1,29,6,1,2,1.0,1842.0,84,0.774,0.68,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,2,-1,5,1,40,4,4,4,1.0,15102.0,71,0.459,0.69,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,2,3,1,1,30,3,2,3,0.0,8506.0,54,0.6,0.588,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,1,0,3,1,30,3,2,2,1.0,16678.0,78,0.748,0.773,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
1,1.0,4,3,1,2,36,3,2,3,0.0,13626.0,30,0.411,0.25,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.0,2,-1,1,1,21,4,3,2,0.0,2298.0,88,0.776,0.63,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False
0,1.0,3,2,-1,1,36,4,2,4,0.0,7525.0,83,0.815,0.766,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1.0,2,1,1,1,50,4,3,4,0.0,620.3,71,0.917,1.088,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,1,5,-1,1,37,6,4,3,0.0,4181.0,54,0.912,0.688,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,3,2,2,1,35,3,1,3,1.0,2592.0,85,0.767,0.771,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,3,1,1,1,40,6,3,3,0.0,6767.0,58,0.688,0.706,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1.0,3,2,1,1,31,6,4,3,0.0,1477.0,82,0.756,0.864,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,0,0,1,1,48,6,2,4,0.0,1086.0,76,0.93,0.727,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,1,3,4,1,41,4,2,3,1.0,8916.0,62,0.631,0.676,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,1,4,-1,1,42,5,1,2,0.0,1481.0,67,0.698,0.718,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1.0,1,0,1,1,39,4,2,1,0.0,1555.0,65,0.583,0.711,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False
1,0.0,3,0,1,1,39,3,3,4,1.0,6944.0,37,0.393,0.233,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,3,2,2,43,3,1,0,0.0,18646.0,35,0.569,0.458,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.0,0,3,1,1,36,3,3,3,0.0,2936.0,74,0.842,0.542,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1.0,1,3,1,1,51,3,3,4,0.0,1438.3,70,0.798,0.556,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0.0,2,3,3,2,45,2,3,2,1.0,30540.0,36,0.602,0.8,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0.0,5,1,3,1,38,4,1,2,1.0,6288.0,64,0.77,0.641,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,4,0,1,2,36,6,3,0,0.0,11879.0,62,0.735,0.938,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,3,0,4,1,40,4,1,3,1.0,20804.0,56,0.908,1.0,1,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0.0,3,1,3,1,35,4,3,3,1.0,7255.0,62,0.9,0.824,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,2,1,1,1,36,2,1,2,0.0,6394.0,69,0.656,0.917,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0.0,2,1,4,1,36,4,2,4,1.0,31999.0,48,0.376,0.455,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,5,2,3,1,25,4,3,0,1.0,4479.0,89,0.753,0.648,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,4,3,4,1,33,4,2,2,1.0,32535.0,79,0.792,0.795,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False
1,1.0,4,3,1,1,26,2,2,2,0.0,2458.0,36,0.579,0.385,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,4,1,2,1,41,6,1,2,1.0,7566.0,60,0.65,0.395,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,2,5,1,1,32,6,6,0,0.0,1592.0,70,0.745,0.75,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,0,5,1,1,52,3,3,4,1.0,3675.0,53,0.664,0.472,0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0.0,4,1,5,1,39,3,4,4,1.0,24593.0,31,0.777,0.55,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.0,2,2,-1,1,41,6,2,2,0.0,7613.0,69,0.68,0.725,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0.0,4,-1,5,1,31,1,4,3,1.0,26107.0,47,0.55,0.424,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False
1,1.0,1,3,1,1,36,3,2,4,0.0,4287.0,41,0.294,0.242,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,1,3,3,1,44,3,3,2,1.0,8570.0,66,0.563,0.571,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.0,2,1,3,1,32,3,1,3,1.0,9950.0,66,0.732,0.65,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,3,3,4,1,30,3,2,0,1.0,2505.0,69,0.644,0.769,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,2,2,1,1,36,6,1,4,0.0,452.0,69,0.919,0.683,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,2,1,3,1,38,5,2,1,1.0,4780.0,70,0.635,0.628,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,0,3,-1,1,26,3,3,3,0.0,1469.0,89,0.915,0.935,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0.0,2,4,5,1,45,3,1,4,1.0,5597.0,58,0.596,0.871,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False
1,1.0,3,2,1,1,36,3,3,3,0.0,6738.0,40,0.382,0.333,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,4,0,3,1,42,3,2,0,1.0,5693.0,64,0.928,0.684,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0.0,3,3,1,1,31,3,1,2,1.0,2322.0,84,0.673,0.647,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,1,4,1,35,3,3,4,1.0,17314.0,85,0.524,0.491,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.0,0,1,2,1,33,5,1,3,1.0,895.0,65,0.659,0.548,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.0,3,1,3,1,31,3,3,3,1.0,8989.0,53,0.47,1.038,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.0,2,0,1,1,43,6,2,3,0.0,698.0,52,0.966,0.733,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,3,3,1,1,48,4,3,2,0.0,2594.0,65,0.703,0.711,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,1,2,1,37,6,2,4,1.0,1132.0,69,1.117,0.865,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,0,3,1,33,4,2,2,1.0,12018.0,68,0.505,0.511,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.0,3,3,4,1,33,3,3,2,1.0,14810.0,82,0.763,0.673,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,1,3,3,1,43,5,2,4,1.0,7888.0,76,0.712,0.52,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,3,1,4,1,44,5,2,0,1.0,18118.0,72,0.894,0.532,0,1,0,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1.0,4,-1,1,1,36,4,1,4,0.0,2107.0,82,0.975,0.952,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,1,3,1,1,42,6,3,2,0.0,1260.0,75,0.834,0.786,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,4,3,2,1,36,3,2,3,0.0,1950.0,82,0.781,1.05,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,3,-1,1,1,36,5,1,4,0.0,3033.0,72,0.649,0.674,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,3,3,3,1,35,6,3,2,1.0,3703.0,75,0.68,0.471,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
1,1.0,0,2,1,2,56,3,4,3,0.0,9127.0,39,0.8,0.773,0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.0,3,2,4,1,26,6,2,3,1.0,574.3,40,0.766,0.481,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,0,3,3,1,46,4,2,4,1.0,9675.0,60,0.722,0.818,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1.0,0,2,-1,1,56,5,2,3,0.0,13666.0,70,0.808,1.0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0.0,3,2,4,1,37,5,1,2,1.0,353.0,93,0.628,0.661,1,0,0,False,False,True,False,False,False,True,True,False,False,False,False,True
1,1.0,2,3,2,1,40,3,1,4,0.0,7191.0,30,0.565,0.579,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,2,-1,1,1,45,5,2,2,0.0,936.0,77,0.805,0.791,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,3,-1,-1,1,34,6,3,2,0.0,3956.0,79,0.781,0.717,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,1,1,1,1,44,4,2,1,0.0,1800.0,72,0.662,0.6,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,0,3,1,1,17,4,2,2,0.0,475.0,78,0.744,0.733,1,0,0,True,False,False,False,False,False,True,True,False,False,False,False,True
1,1.0,2,3,1,1,36,2,3,0,0.0,1610.0,45,0.889,0.406,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1.0,2,4,1,1,31,3,2,2,0.0,2644.0,46,0.634,0.643,0,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,3,-1,1,1,24,6,1,4,0.0,4449.0,55,0.572,0.964,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,1,0,1,1,28,6,3,4,0.0,680.0,89,0.903,0.745,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
